alfalfa_geneid	alfalfa_1_count	alfalfa_4_count	alfalfa_6_count	clover_2_count	clover_3_count	clover_5_count
Cluster-2.43462	3484	3484	3484	3013	3013	3013
Cluster-4919.1	1994	1994	1994	908	908	908
Cluster-2.39318	1700	1700	1700	1499	1499	1499
Cluster-2.58282	1445	1445	1445	772	772	772
Cluster-2.58752	2744	2744	2744	4741	4741	4741
Cluster-2.9723	2196	2196	2196	2155	2155	2155
Cluster-8267.0	1343	1343	1343	1321	1321	1321
Cluster-2.55194	5773	5773	5773	2154	2154	2154
Cluster-2.17974	1839	1839	1839	1893	1893	1893
Cluster-4865.0	547	547	547	2088	2088	2088
Cluster-2.53388	2447	2447	2447	2266	2266	2266
Cluster-2.59948	3209	3209	3209	2994	2994	2994
Cluster-2.2218	3705	3705	3705	2960	2960	2960
Cluster-2933.0	1530	1530	1530	2627	2627	2627
Cluster-2.57939	1789	1789	1789	930	930	930
Cluster-2.62779	4346	4346	4346	5058	5058	5058
Cluster-2.45112	2702	2702	2702	3387	3387	3387
Cluster-2.4701	688	688	688	3387	3387	3387
Cluster-2.53291	1800	1800	1800	1181	1181	1181
Cluster-2.40028	448	448	448	3947	3947	3947
Cluster-2.26483	1113	1113	1113	4836	4836	4836
Cluster-2.23829	960	960	960	3704	3704	3704
Cluster-12995.0	2636	2636	2636	1738	1738	1738
Cluster-2.32798	657	657	657	1923	1923	1923
Cluster-2.41299	3038	3038	3038	1671	1671	1671
Cluster-2.18552	1554	1554	1554	1074	1074	1074
Cluster-2.57049	3392	3392	3392	2133	2133	2133
Cluster-2.50200	835	835	835	976	976	976
Cluster-2.43097	1541	1541	1541	1571	1571	1571
Cluster-2952.0	1835	1835	1835	899	899	899
Cluster-2749.0	4731	4731	4731	4984	4984	4984
Cluster-2.60096	3085	3085	3085	3140	3140	3140
Cluster-5353.0	2988	2988	2988	2813	2813	2813
Cluster-2.33371	3807	3807	3807	3314	3314	3314
Cluster-2.41292	2585	2585	2585	2739	2739	2739
Cluster-11226.0	1519	1519	1519	4220	4220	4220
Cluster-2.41685	629	629	629	935	935	935
Cluster-9148.0	1002	1002	1002	682	682	682
Cluster-2.31419	2929	2929	2929	3478	3478	3478
Cluster-2.31322	1902	1902	1902	3996	3996	3996
Cluster-11209.0	2585	2585	2585	2342	2342	2342
Cluster-2.46338	4373	4373	4373	3629	3629	3629
Cluster-2.18128	1818	1818	1818	2809	2809	2809
Cluster-2.19838	2550	2550	2550	3362	3362	3362
Cluster-2.36153	1130	1130	1130	1120	1120	1120
Cluster-2.25576	2269	2269	2269	2108	2108	2108
Cluster-2.34776	2494	2494	2494	2584	2584	2584
Cluster-2475.0	1833	1833	1833	3411	3411	3411
Cluster-2.49702	2603	2603	2603	2190	2190	2190
Cluster-1072.0	1011	1011	1011	993	993	993
Cluster-2.36499	1897	1897	1897	662	662	662
Cluster-2.20363	3315	3315	3315	4241	4241	4241
Cluster-2.16593	2035	2035	2035	1956	1956	1956
Cluster-2.26902	4758	4758	4758	3222	3222	3222
Cluster-2.53606	3215	3215	3215	741	741	741
Cluster-5309.0	2142	2142	2142	2121	2121	2121
Cluster-2.56839	1375	1375	1375	2886	2886	2886
Cluster-2.36600	1175	1175	1175	1071	1071	1071
Cluster-2.52248	2300	2300	2300	1573	1573	1573
Cluster-2.42050	1111	1111	1111	1262	1262	1262
Cluster-2.679	3977	3977	3977	1844	1844	1844
Cluster-2.47189	1861	1861	1861	1004	1004	1004
Cluster-2.4092	3230	3230	3230	3435	3435	3435
Cluster-2.9909	1787	1787	1787	1445	1445	1445
Cluster-2.1979	1332	1332	1332	1255	1255	1255
Cluster-2.22672	1200	1200	1200	1142	1142	1142
Cluster-2.61387	1790	1790	1790	1110	1110	1110
Cluster-2.52730	2807	2807	2807	3867	3867	3867
Cluster-10866.0	1740	1740	1740	1500	1500	1500
Cluster-2.15982	2710	2710	2710	4505	4505	4505
Cluster-2.54041	2314	2314	2314	2174	2174	2174
Cluster-2.37283	1867	1867	1867	1987	1987	1987
Cluster-2.42430	1761	1761	1761	2395	2395	2395
Cluster-2.62110	836	836	836	1884	1884	1884
Cluster-4951.0	693	693	693	1937	1937	1937
Cluster-2.62656	2506	2506	2506	2405	2405	2405
Cluster-2.49387	2921	2921	2921	3217	3217	3217
Cluster-2.62627	2366	2366	2366	973	973	973
Cluster-1039.0	1307	1307	1307	2414	2414	2414
Cluster-2.38325	1646	1646	1646	2465	2465	2465
Cluster-2.658	1078	1078	1078	1225	1225	1225
Cluster-10818.0	2858	2858	2858	2701	2701	2701
Cluster-2.27241	2996	2996	2996	2964	2964	2964
Cluster-1049.0	1064	1064	1064	1279	1279	1279
Cluster-2.21610	4086	4086	4086	1847	1847	1847
Cluster-2.55152	3039	3039	3039	2691	2691	2691
Cluster-2.57064	3422	3422	3422	2420	2420	2420
Cluster-2.13883	4103	4103	4103	5864	5864	5864
Cluster-9797.0	2171	2171	2171	2142	2142	2142
Cluster-2.55360	3722	3722	3722	8356	8356	8356
Cluster-2.38963	2851	2851	2851	2062	2062	2062
Cluster-9779.0	2060	2060	2060	2216	2216	2216
Cluster-2.36659	1748	1748	1748	1918	1918	1918
Cluster-9804.0	928	928	928	717	717	717
Cluster-2.13885	2718	2718	2718	2736	2736	2736
Cluster-13255.0	2006	2006	2006	984	984	984
Cluster-13254.0	1365	1365	1365	1456	1456	1456
Cluster-2.27255	2702	2702	2702	2941	2941	2941
Cluster-2.32805	8982	8982	8982	3372	3372	3372
Cluster-10516.1	782	782	782	1056	1056	1056
Cluster-2.47292	1705	1705	1705	1862	1862	1862
Cluster-2.22743	1464	1464	1464	1976	1976	1976
Cluster-2.22739	1428	1428	1428	2011	2011	2011
Cluster-2.52473	2590	2590	2590	2887	2887	2887
Cluster-12614.0	3359	3359	3359	3552	3552	3552
Cluster-12608.0	1947	1947	1947	1965	1965	1965
Cluster-2.54189	3253	3253	3253	3021	3021	3021
Cluster-2.61679	1942	1942	1942	1190	1190	1190
Cluster-2.13121	448	448	448	1629	1629	1629
Cluster-12604.0	4866	4866	4866	4739	4739	4739
Cluster-2.22887	5002	5002	5002	2840	2840	2840
Cluster-11800.2	3222	3222	3222	1760	1760	1760
Cluster-2.32648	2615	2615	2615	2387	2387	2387
Cluster-2254.0	725	725	725	1805	1805	1805
Cluster-2.32903	1305	1305	1305	2453	2453	2453
Cluster-2.17362	1922	1922	1922	4686	4686	4686
Cluster-2.53364	1495	1495	1495	4011	4011	4011
Cluster-2.45863	1335	1335	1335	1240	1240	1240
Cluster-10985.0	3252	3252	3252	3182	3182	3182
Cluster-2.33423	1938	1938	1938	2406	2406	2406
Cluster-2.33424	1062	1062	1062	1903	1903	1903
Cluster-6964.0	4029	4029	4029	4409	4409	4409
Cluster-2.38317	1449	1449	1449	1341	1341	1341
Cluster-2.3567	2137	2137	2137	2096	2096	2096
Cluster-3018.0	1191	1191	1191	1298	1298	1298
Cluster-9280.0	4146	4146	4146	3418	3418	3418
Cluster-2.22580	2091	2091	2091	1608	1608	1608
Cluster-2.38285	1451	1451	1451	801	801	801
Cluster-9961.0	1387	1387	1387	1722	1722	1722
Cluster-2.45487	2803	2803	2803	2314	2314	2314
Cluster-2.48731	1076	1076	1076	2350	2350	2350
Cluster-9783.2	2140	2140	2140	2079	2079	2079
Cluster-1517.0	3811	3811	3811	3774	3774	3774
Cluster-2.30247	2466	2466	2466	2689	2689	2689
Cluster-461.0	1238	1238	1238	1563	1563	1563
Cluster-2.48909	3025	3025	3025	1101	1101	1101
Cluster-2.56678	2015	2015	2015	2092	2092	2092
Cluster-2.45520	3544	3544	3544	3417	3417	3417
Cluster-2170.0	1577	1577	1577	2435	2435	2435
Cluster-2.6511	2070	2070	2070	2501	2501	2501
Cluster-2.12755	2160	2160	2160	2253	2253	2253
Cluster-2.16885	1679	1679	1679	2358	2358	2358
Cluster-2.45194	1241	1241	1241	1250	1250	1250
Cluster-8738.0	3209	3209	3209	2177	2177	2177
Cluster-2.8168	3512	3512	3512	3682	3682	3682
Cluster-12218.0	1888	1888	1888	1923	1923	1923
Cluster-2.41273	1337	1337	1337	1298	1298	1298
Cluster-2.10513	1010	1010	1010	1132	1132	1132
Cluster-2.2792	2836	2836	2836	2954	2954	2954
Cluster-12280.1	3262	3262	3262	2879	2879	2879
Cluster-2.23423	2338	2338	2338	867	867	867
Cluster-8713.0	2194	2194	2194	1877	1877	1877
Cluster-8687.0	3958	3958	3958	4942	4942	4942
Cluster-2.42515	2157	2157	2157	2122	2122	2122
Cluster-7407.0	1023	1023	1023	1149	1149	1149
Cluster-2.7334	2002	2002	2002	1671	1671	1671
Cluster-2.58709	2003	2003	2003	1255	1255	1255
Cluster-2.49705	1690	1690	1690	2213	2213	2213
Cluster-1903.0	1097	1097	1097	1078	1078	1078
Cluster-2.59329	3430	3430	3430	3307	3307	3307
Cluster-2.14355	1313	1313	1313	2457	2457	2457
Cluster-2.46688	1415	1415	1415	1775	1775	1775
Cluster-2.44047	3861	3861	3861	2308	2308	2308
Cluster-2043.0	3359	3359	3359	4242	4242	4242
Cluster-2.42446	2118	2118	2118	3958	3958	3958
Cluster-2.56747	5136	5136	5136	6700	6700	6700
Cluster-2.40908	2428	2428	2428	1216	1216	1216
Cluster-2.43999	1745	1745	1745	1915	1915	1915
Cluster-2.46729	1788	1788	1788	2641	2641	2641
Cluster-2.59982	1902	1902	1902	2991	2991	2991
Cluster-3249.0	940	940	940	790	790	790
Cluster-2.34870	1562	1562	1562	1736	1736	1736
Cluster-9540.2	10280	10280	10280	5527	5527	5527
Cluster-5031.0	2535	2535	2535	2336	2336	2336
Cluster-2.5939	2666	2666	2666	1474	1474	1474
Cluster-9624.0	1612	1612	1612	1677	1677	1677
Cluster-2.55789	9425	9425	9425	8636	8636	8636
Cluster-2.1461	1648	1648	1648	2015	2015	2015
Cluster-2.10426	2113	2113	2113	6311	6311	6311
Cluster-10879.1	6783	6783	6783	5986	5986	5986
Cluster-9410.1	1265	1265	1265	418	418	418
Cluster-2.31301	4243	4243	4243	4093	4093	4093
Cluster-2.37400	2127	2127	2127	2102	2102	2102
Cluster-2.43456	766	766	766	2072	2072	2072
Cluster-2.204	1090	1090	1090	1074	1074	1074
Cluster-10834.0	1796	1796	1796	1590	1590	1590
Cluster-2.52488	5458	5458	5458	3331	3331	3331
Cluster-2.16934	871	871	871	1160	1160	1160
Cluster-10828.0	2197	2197	2197	1320	1320	1320
Cluster-2.9618	2232	2232	2232	2858	2858	2858
Cluster-2.40036	2391	2391	2391	2117	2117	2117
Cluster-4207.0	858	858	858	709	709	709
Cluster-2.37492	2262	2262	2262	3376	3376	3376
Cluster-2.28855	2581	2581	2581	1124	1124	1124
Cluster-2.40909	1828	1828	1828	1700	1700	1700
Cluster-2.39627	2177	2177	2177	4030	4030	4030
Cluster-11212.1	2557	2557	2557	2469	2469	2469
Cluster-12761.0	1698	1698	1698	2121	2121	2121
Cluster-2.32330	2943	2943	2943	2341	2341	2341
Cluster-2.46222	1734	1734	1734	1471	1471	1471
Cluster-2.57065	3245	3245	3245	3115	3115	3115
Cluster-2.7270	2673	2673	2673	2300	2300	2300
Cluster-2.35691	3136	3136	3136	16064	16064	16064
Cluster-2.62255	4258	4258	4258	3804	3804	3804
Cluster-2.4947	1202	1202	1202	2038	2038	2038
Cluster-2.48023	879	879	879	931	931	931
Cluster-2.44845	2156	2156	2156	2761	2761	2761
Cluster-2.29099	814	814	814	1225	1225	1225
Cluster-12535.0	1998	1998	1998	2064	2064	2064
Cluster-2.54495	914	914	914	945	945	945
Cluster-2.23452	2069	2069	2069	1941	1941	1941
Cluster-2.5211	1949	1949	1949	2361	2361	2361
Cluster-2.4166	3118	3118	3118	3840	3840	3840
Cluster-2.117	3563	3563	3563	3890	3890	3890
Cluster-2.55274	2217	2217	2217	1479	1479	1479
Cluster-2.13882	1295	1295	1295	775	775	775
Cluster-5184.0	2009	2009	2009	3704	3704	3704
Cluster-2.56947	3048	3048	3048	3400	3400	3400
Cluster-2.3130	1993	1993	1993	1998	1998	1998
Cluster-2.43645	3072	3072	3072	3132	3132	3132
Cluster-7877.1	1057	1057	1057	1027	1027	1027
Cluster-2.1084	2219	2219	2219	1905	1905	1905
Cluster-2.10698	1265	1265	1265	1186	1186	1186
Cluster-2.46117	1128	1128	1128	1741	1741	1741
Cluster-2.52320	4653	4653	4653	4007	4007	4007
Cluster-2.7863	1629	1629	1629	1916	1916	1916
Cluster-2.8852	2282	2282	2282	1183	1183	1183
Cluster-2.8764	1576	1576	1576	1927	1927	1927
Cluster-2.47203	3184	3184	3184	1694	1694	1694
Cluster-9813.0	1545	1545	1545	1760	1760	1760
Cluster-2.9241	1035	1035	1035	1751	1751	1751
Cluster-2172.0	1900	1900	1900	2000	2000	2000
Cluster-1847.0	2098	2098	2098	2046	2046	2046
Cluster-2.31411	2578	2578	2578	2331	2331	2331
Cluster-2.41153	2943	2943	2943	2459	2459	2459
Cluster-2.46939	2924	2924	2924	3064	3064	3064
Cluster-4211.0	1952	1952	1952	3730	3730	3730
Cluster-2.45952	713	713	713	1676	1676	1676
Cluster-2.59908	2278	2278	2278	2935	2935	2935
Cluster-11001.4	1345	1345	1345	4679	4679	4679
Cluster-2.46588	1466	1466	1466	783	783	783
Cluster-2.49499	733	733	733	1228	1228	1228
Cluster-2.1323	1302	1302	1302	4550	4550	4550
Cluster-2.31148	1105	1105	1105	4944	4944	4944
Cluster-2.25764	1373	1373	1373	1551	1551	1551
Cluster-2.45190	1906	1906	1906	836	836	836
Cluster-2.52813	1938	1938	1938	1744	1744	1744
Cluster-2.1605	2620	2620	2620	1761	1761	1761
Cluster-2.32231	3527	3527	3527	4747	4747	4747
Cluster-9096.0	2628	2628	2628	4910	4910	4910
Cluster-2.55725	3615	3615	3615	2320	2320	2320
Cluster-2.40954	2231	2231	2231	2468	2468	2468
Cluster-2.16410	4294	4294	4294	4247	4247	4247
Cluster-2.54846	1131	1131	1131	984	984	984
Cluster-2.28503	779	779	779	1572	1572	1572
Cluster-2.60524	3161	3161	3161	2936	2936	2936
Cluster-2.36321	5214	5214	5214	10782	10782	10782
Cluster-2.1971	3382	3382	3382	3932	3932	3932
Cluster-2.36035	1405	1405	1405	1430	1430	1430
Cluster-2.55062	1181	1181	1181	618	618	618
Cluster-2.22002	3442	3442	3442	1446	1446	1446
Cluster-13176.0	2368	2368	2368	1725	1725	1725
Cluster-2.51789	955	955	955	693	693	693
Cluster-2.19800	602	602	602	551	551	551
Cluster-2.53085	1129	1129	1129	1827	1827	1827
Cluster-2.900	3511	3511	3511	2414	2414	2414
Cluster-2.45989	2441	2441	2441	3349	3349	3349
Cluster-2.8986	983	983	983	1283	1283	1283
Cluster-2.60494	1201	1201	1201	1211	1211	1211
Cluster-2.57811	1977	1977	1977	1955	1955	1955
Cluster-2.42665	1777	1777	1777	1627	1627	1627
Cluster-2.40632	2144	2144	2144	2543	2543	2543
Cluster-2.22195	808	808	808	1051	1051	1051
Cluster-9452.3	1849	1849	1849	1631	1631	1631
Cluster-6679.1	987	987	987	756	756	756
Cluster-2.483	2100	2100	2100	2108	2108	2108
Cluster-2.53881	2737	2737	2737	2225	2225	2225
Cluster-2.28656	1362	1362	1362	1030	1030	1030
Cluster-2.21552	1663	1663	1663	2393	2393	2393
Cluster-2.25324	2233	2233	2233	2358	2358	2358
Cluster-6980.0	961	961	961	1070	1070	1070
Cluster-2.41896	2366	2366	2366	5536	5536	5536
Cluster-2.30661	297	297	297	867	867	867
Cluster-2.45092	4327	4327	4327	4356	4356	4356
Cluster-2.40549	1485	1485	1485	1476	1476	1476
Cluster-8484.0	1427	1427	1427	1430	1430	1430
Cluster-3313.0	1680	1680	1680	1701	1701	1701
Cluster-3020.0	1221	1221	1221	634	634	634
Cluster-2.57292	2557	2557	2557	2535	2535	2535
Cluster-2.56322	4634	4634	4634	5090	5090	5090
Cluster-2.20270	4198	4198	4198	2267	2267	2267
Cluster-2.26274	3347	3347	3347	10400	10400	10400
Cluster-2.52220	3684	3684	3684	2460	2460	2460
Cluster-2.45322	2775	2775	2775	2481	2481	2481
Cluster-2.8775	1610	1610	1610	2014	2014	2014
Cluster-12299.1	3856	3856	3856	2293	2293	2293
Cluster-2.31994	3175	3175	3175	3255	3255	3255
Cluster-2.25082	1395	1395	1395	444	444	444
Cluster-2.13624	3426	3426	3426	2880	2880	2880
Cluster-2.35734	866	866	866	1967	1967	1967
Cluster-9671.0	2089	2089	2089	2177	2177	2177
Cluster-2.13602	1938	1938	1938	6552	6552	6552
Cluster-10594.0	2018	2018	2018	2209	2209	2209
Cluster-2.51547	1131	1131	1131	1147	1147	1147
Cluster-9687.0	3456	3456	3456	2696	2696	2696
Cluster-2.49209	11045	11045	11045	1758	1758	1758
Cluster-2.19680	1353	1353	1353	1538	1538	1538
Cluster-6601.1	1713	1713	1713	1228	1228	1228
Cluster-2.39538	3725	3725	3725	4190	4190	4190
Cluster-2.36298	2607	2607	2607	1465	1465	1465
Cluster-2.9162	2643	2643	2643	2813	2813	2813
Cluster-2.43973	3075	3075	3075	3202	3202	3202
Cluster-2.59239	1224	1224	1224	771	771	771
Cluster-2.27647	1013	1013	1013	5022	5022	5022
Cluster-2.14618	756	756	756	9748	9748	9748
Cluster-2.14624	2086	2086	2086	259	259	259
Cluster-2.847	2584	2584	2584	3255	3255	3255
Cluster-9144.1	4026	4026	4026	3314	3314	3314
Cluster-2.4193	1947	1947	1947	2117	2117	2117
Cluster-2.34972	1068	1068	1068	646	646	646
Cluster-2.20595	2621	2621	2621	1707	1707	1707
Cluster-2.12171	1000	1000	1000	1080	1080	1080
Cluster-2.55859	2371	2371	2371	1338	1338	1338
Cluster-2.12200	856	856	856	1505	1505	1505
Cluster-2.12157	1229	1229	1229	1258	1258	1258
Cluster-3370.0	2070	2070	2070	1941	1941	1941
Cluster-2.15038	1602	1602	1602	1880	1880	1880
Cluster-9873.1	1323	1323	1323	1529	1529	1529
Cluster-2.41504	1500	1500	1500	1285	1285	1285
Cluster-2.49097	2691	2691	2691	2864	2864	2864
Cluster-2.59136	3182	3182	3182	2833	2833	2833
Cluster-2.15470	2102	2102	2102	2591	2591	2591
Cluster-2.60516	1893	1893	1893	1430	1430	1430
Cluster-2.22886	2366	2366	2366	6809	6809	6809
Cluster-7730.0	3106	3106	3106	2632	2632	2632
Cluster-12926.0	2234	2234	2234	2253	2253	2253
Cluster-2.5023	4472	4472	4472	4862	4862	4862
Cluster-12934.0	2684	2684	2684	2436	2436	2436
Cluster-2.37958	4621	4621	4621	4567	4567	4567
Cluster-1646.0	785	785	785	1016	1016	1016
Cluster-2.43208	639	639	639	438	438	438
Cluster-2.31206	4833	4833	4833	2706	2706	2706
Cluster-8218.0	2374	2374	2374	1560	1560	1560
Cluster-2.49469	3778	3778	3778	3464	3464	3464
Cluster-2.62033	2678	2678	2678	3066	3066	3066
Cluster-2.28427	1488	1488	1488	1217	1217	1217
Cluster-2.53492	1594	1594	1594	6118	6118	6118
Cluster-2.62037	1843	1843	1843	2258	2258	2258
Cluster-2.62649	2002	2002	2002	1714	1714	1714
Cluster-2.59478	2317	2317	2317	2531	2531	2531
Cluster-2.42394	3552	3552	3552	2134	2134	2134
Cluster-10323.0	2245	2245	2245	2685	2685	2685
Cluster-2.54231	2019	2019	2019	2170	2170	2170
Cluster-2.53810	990	990	990	1992	1992	1992
Cluster-35.0	1953	1953	1953	1863	1863	1863
Cluster-3788.0	1845	1845	1845	1571	1571	1571
Cluster-4160.0	818	818	818	2668	2668	2668
Cluster-38.0	1743	1743	1743	1648	1648	1648
Cluster-2.33546	3570	3570	3570	3905	3905	3905
Cluster-2.61240	2469	2469	2469	2000	2000	2000
Cluster-2.42298	5767	5767	5767	6997	6997	6997
Cluster-2.53889	1384	1384	1384	1436	1436	1436
Cluster-10694.1	767	767	767	957	957	957
Cluster-2.34984	2212	2212	2212	2329	2329	2329
Cluster-2.60153	1325	1325	1325	1402	1402	1402
Cluster-2.48894	2662	2662	2662	1356	1356	1356
Cluster-2.61223	3699	3699	3699	3346	3346	3346
Cluster-2.44938	1731	1731	1731	2131	2131	2131
Cluster-1408.0	2239	2239	2239	1881	1881	1881
Cluster-2.61066	1255	1255	1255	1277	1277	1277
Cluster-11563.0	1814	1814	1814	1572	1572	1572
Cluster-2.24369	532	532	532	1323	1323	1323
Cluster-2.47366	708	708	708	952	952	952
Cluster-6146.0	2041	2041	2041	1833	1833	1833
Cluster-5888.1	1983	1983	1983	1433	1433	1433
Cluster-2.22674	2641	2641	2641	1395	1395	1395
Cluster-2.6477	3605	3605	3605	3584	3584	3584
Cluster-3505.0	1943	1943	1943	2399	2399	2399
Cluster-2.3104	3074	3074	3074	3034	3034	3034
Cluster-2.18884	2116	2116	2116	1062	1062	1062
Cluster-1414.0	1736	1736	1736	1534	1534	1534
Cluster-2.57129	935	935	935	559	559	559
Cluster-2.27512	1335	1335	1335	559	559	559
Cluster-2.60628	906	906	906	1818	1818	1818
Cluster-2.27328	793	793	793	1498	1498	1498
Cluster-2.27659	1552	1552	1552	1205	1205	1205
Cluster-2.32294	2484	2484	2484	842	842	842
Cluster-11034.0	3077	3077	3077	2860	2860	2860
Cluster-2.3309	2973	2973	2973	2948	2948	2948
Cluster-2623.0	947	947	947	1010	1010	1010
Cluster-2.55809	2605	2605	2605	2637	2637	2637
Cluster-2.35879	1292	1292	1292	3045	3045	3045
Cluster-6595.0	2223	2223	2223	1579	1579	1579
Cluster-2.24782	1479	1479	1479	1832	1832	1832
Cluster-2.49464	1430	1430	1430	1294	1294	1294
Cluster-2.29333	1541	1541	1541	1434	1434	1434
Cluster-2.61170	1813	1813	1813	6203	6203	6203
Cluster-4425.0	1347	1347	1347	858	858	858
Cluster-2.43852	1056	1056	1056	1086	1086	1086
Cluster-2.1562	1806	1806	1806	2081	2081	2081
Cluster-2.1570	1494	1494	1494	4132	4132	4132
Cluster-2.4542	2374	2374	2374	2299	2299	2299
Cluster-2.43698	1995	1995	1995	2110	2110	2110
Cluster-10542.0	1792	1792	1792	1976	1976	1976
Cluster-2.41937	2643	2643	2643	2699	2699	2699
Cluster-2202.0	1859	1859	1859	2992	2992	2992
Cluster-10330.1	2502	2502	2502	1673	1673	1673
Cluster-2207.0	3481	3481	3481	4817	4817	4817
Cluster-2.35543	1730	1730	1730	4087	4087	4087
Cluster-10432.0	2073	2073	2073	2097	2097	2097
Cluster-7457.3	2129	2129	2129	1004	1004	1004
Cluster-2.35584	2081	2081	2081	7621	7621	7621
Cluster-6208.3	3184	3184	3184	1317	1317	1317
Cluster-2.1559	3215	3215	3215	3228	3228	3228
Cluster-2.50437	972	972	972	844	844	844
Cluster-2.55477	4458	4458	4458	3914	3914	3914
Cluster-2.42588	5296	5296	5296	4786	4786	4786
Cluster-2.38277	1298	1298	1298	1066	1066	1066
Cluster-2.56140	6433	6433	6433	2942	2942	2942
Cluster-2.57225	2174	2174	2174	2240	2240	2240
Cluster-2.41651	7918	7918	7918	9902	9902	9902
Cluster-2.27906	2077	2077	2077	2338	2338	2338
Cluster-5423.0	1807	1807	1807	2307	2307	2307
Cluster-2.6243	2323	2323	2323	2663	2663	2663
Cluster-8263.0	712	712	712	539	539	539
Cluster-2.46568	1137	1137	1137	380	380	380
Cluster-2.49880	2625	2625	2625	2898	2898	2898
Cluster-2.50755	1649	1649	1649	1568	1568	1568
Cluster-2.16525	1883	1883	1883	2525	2525	2525
Cluster-2.22953	1530	1530	1530	1882	1882	1882
Cluster-2.16058	1449	1449	1449	989	989	989
Cluster-2.1047	2076	2076	2076	1589	1589	1589
Cluster-2.44870	3274	3274	3274	1294	1294	1294
Cluster-6813.0	4148	4148	4148	3847	3847	3847
Cluster-2.20874	2189	2189	2189	6263	6263	6263
Cluster-10743.0	3095	3095	3095	2399	2399	2399
Cluster-6446.0	1517	1517	1517	1551	1551	1551
Cluster-2.10429	1633	1633	1633	2124	2124	2124
Cluster-2.41585	1663	1663	1663	1805	1805	1805
Cluster-2.19180	1356	1356	1356	1074	1074	1074
Cluster-10423.0	1811	1811	1811	1584	1584	1584
Cluster-1846.0	2024	2024	2024	1310	1310	1310
Cluster-2.2268	1955	1955	1955	2032	2032	2032
Cluster-2.30578	1216	1216	1216	3353	3353	3353
Cluster-7217.0	2752	2752	2752	2915	2915	2915
Cluster-2.22816	3791	3791	3791	3202	3202	3202
Cluster-1841.0	1957	1957	1957	1694	1694	1694
Cluster-2.48580	3131	3131	3131	2566	2566	2566
Cluster-2.9588	2033	2033	2033	2015	2015	2015
Cluster-12282.0	1633	1633	1633	1325	1325	1325
Cluster-2.41923	3168	3168	3168	7980	7980	7980
Cluster-2.22814	1255	1255	1255	1267	1267	1267
Cluster-2.44136	3093	3093	3093	2578	2578	2578
Cluster-2.61668	3506	3506	3506	2501	2501	2501
Cluster-2.56066	1128	1128	1128	1084	1084	1084
Cluster-2.51328	4547	4547	4547	446	446	446
Cluster-2.41939	3802	3802	3802	4319	4319	4319
Cluster-2.42385	2143	2143	2143	1494	1494	1494
Cluster-2.24020	1361	1361	1361	1080	1080	1080
Cluster-2.27730	1690	1690	1690	1528	1528	1528
Cluster-2.5548	3353	3353	3353	3045	3045	3045
Cluster-2.43095	1859	1859	1859	1699	1699	1699
Cluster-2.54173	532	532	532	3119	3119	3119
Cluster-2.5339	1565	1565	1565	3157	3157	3157
Cluster-2.46229	897	897	897	882	882	882
Cluster-2.47287	2096	2096	2096	1697	1697	1697
Cluster-2.107	394	394	394	1570	1570	1570
Cluster-11753.0	2784	2784	2784	3473	3473	3473
Cluster-2.8488	1120	1120	1120	1110	1110	1110
Cluster-11754.0	1949	1949	1949	1300	1300	1300
Cluster-11748.0	1706	1706	1706	1616	1616	1616
Cluster-2168.0	1232	1232	1232	1343	1343	1343
Cluster-8073.1	1475	1475	1475	1928	1928	1928
Cluster-11642.0	3172	3172	3172	3120	3120	3120
Cluster-7968.2	3936	3936	3936	2552	2552	2552
Cluster-2.27295	2543	2543	2543	1935	1935	1935
Cluster-2.43129	2028	2028	2028	11432	11432	11432
Cluster-2.6120	1165	1165	1165	1585	1585	1585
Cluster-2.31857	1152	1152	1152	1055	1055	1055
Cluster-2.10325	1901	1901	1901	1631	1631	1631
Cluster-3449.0	2402	2402	2402	2664	2664	2664
Cluster-2.15108	1661	1661	1661	1924	1924	1924
Cluster-2.26328	2137	2137	2137	877	877	877
Cluster-2.61785	1981	1981	1981	2166	2166	2166
Cluster-2.9395	2589	2589	2589	2434	2434	2434
Cluster-12195.0	7434	7434	7434	2303	2303	2303
Cluster-2.28485	1930	1930	1930	2329	2329	2329
Cluster-2.61892	1014	1014	1014	860	860	860
Cluster-2.55609	2152	2152	2152	4865	4865	4865
Cluster-6037.0	1084	1084	1084	956	956	956
Cluster-8901.1	1012	1012	1012	1627	1627	1627
Cluster-8901.0	541	541	541	1627	1627	1627
Cluster-2.37470	3228	3228	3228	2548	2548	2548
Cluster-2.55516	1932	1932	1932	2338	2338	2338
Cluster-2.12092	1005	1005	1005	4276	4276	4276
Cluster-2.14034	1617	1617	1617	634	634	634
Cluster-2.34142	2178	2178	2178	2720	2720	2720
Cluster-6866.0	1530	1530	1530	3757	3757	3757
Cluster-8200.0	2139	2139	2139	2115	2115	2115
Cluster-2.16740	3225	3225	3225	2581	2581	2581
Cluster-10053.0	1203	1203	1203	1033	1033	1033
Cluster-10731.0	918	918	918	962	962	962
Cluster-2.15584	3654	3654	3654	3742	3742	3742
Cluster-2.22260	2924	2924	2924	2227	2227	2227
Cluster-2.9369	1235	1235	1235	1204	1204	1204
Cluster-10725.0	946	946	946	1165	1165	1165
Cluster-2.13044	2166	2166	2166	3583	3583	3583
Cluster-1043.0	2575	2575	2575	3983	3983	3983
Cluster-8375.0	2256	2256	2256	2103	2103	2103
