alfalfa_geneid	alfalfa_1_count	alfalfa_4_count	alfalfa_6_count	clover_2_count	clover_3_count	clover_5_count
Cluster-2.57154	2062.5	2062.5	2062.5	2062.5	2062.5	2062.5
Cluster-6216.0	1592.0	1592.0	1592.0	1592.0	1592.0	1592.0
Cluster-2.49371	2536.5	2536.5	2536.5	2536.5	2536.5	2536.5
Cluster-2.46074	3591.5	3591.5	3591.5	3591.5	3591.5	3591.5
Cluster-2.39551	2987.0	2987.0	2987.0	2987.0	2987.0	2987.0
Cluster-2.61555	953.0	953.0	953.0	953.0	953.0	953.0
Cluster-2.31202	1447.5	1447.5	1447.5	1447.5	1447.5	1447.5
Cluster-2669.0	4558.0	4558.0	4558.0	4558.0	4558.0	4558.0
Cluster-449.0	1726.5	1726.5	1726.5	1726.5	1726.5	1726.5
Cluster-2.1147	2341.5	2341.5	2341.5	2341.5	2341.5	2341.5
Cluster-6167.1	2055.0	2055.0	2055.0	2055.0	2055.0	2055.0
Cluster-2.59100	400.0	400.0	400.0	400.0	400.0	400.0
Cluster-2.55009	1421.5	1421.5	1421.5	1421.5	1421.5	1421.5
Cluster-2.60697	1376.5	1376.5	1376.5	1376.5	1376.5	1376.5
Cluster-2.7439	1382.5	1382.5	1382.5	1382.5	1382.5	1382.5
Cluster-2.61523	2269.0	2269.0	2269.0	2269.0	2269.0	2269.0
Cluster-2.1337	1782.5	1782.5	1782.5	1782.5	1782.5	1782.5
Cluster-1320.0	2169.0	2169.0	2169.0	2169.0	2169.0	2169.0
Cluster-2.45137	3676.5	3676.5	3676.5	3676.5	3676.5	3676.5
Cluster-2.63459	2281.0	2281.0	2281.0	2281.0	2281.0	2281.0
Cluster-2.51879	4443.5	4443.5	4443.5	4443.5	4443.5	4443.5
Cluster-2.40406	1938.5	1938.5	1938.5	1938.5	1938.5	1938.5
Cluster-11543.0	1745.0	1745.0	1745.0	1745.0	1745.0	1745.0
Cluster-2.48593	1276.0	1276.0	1276.0	1276.0	1276.0	1276.0
Cluster-2.21171	622.0	622.0	622.0	622.0	622.0	622.0
Cluster-2.35063	1163.5	1163.5	1163.5	1163.5	1163.5	1163.5
Cluster-2.3342	1735.0	1735.0	1735.0	1735.0	1735.0	1735.0
Cluster-2.9095	3873.5	3873.5	3873.5	3873.5	3873.5	3873.5
Cluster-2.23822	409.5	409.5	409.5	409.5	409.5	409.5
Cluster-12296.1	4718.5	4718.5	4718.5	4718.5	4718.5	4718.5
Cluster-2.27402	1010.0	1010.0	1010.0	1010.0	1010.0	1010.0
Cluster-2962.0	1047.5	1047.5	1047.5	1047.5	1047.5	1047.5
Cluster-9986.0	2232.5	2232.5	2232.5	2232.5	2232.5	2232.5
Cluster-2.620	2865.5	2865.5	2865.5	2865.5	2865.5	2865.5
Cluster-2.50248	2495.0	2495.0	2495.0	2495.0	2495.0	2495.0
Cluster-6033.0	1790.0	1790.0	1790.0	1790.0	1790.0	1790.0
Cluster-2.22679	1107.5	1107.5	1107.5	1107.5	1107.5	1107.5
Cluster-2.39359	3188.0	3188.0	3188.0	3188.0	3188.0	3188.0
Cluster-2.48534	2416.0	2416.0	2416.0	2416.0	2416.0	2416.0
Cluster-2.48097	2533.0	2533.0	2533.0	2533.0	2533.0	2533.0
Cluster-678.0	1914.5	1914.5	1914.5	1914.5	1914.5	1914.5
Cluster-2.30060	2812.0	2812.0	2812.0	2812.0	2812.0	2812.0
Cluster-2.43688	3506.0	3506.0	3506.0	3506.0	3506.0	3506.0
Cluster-2.9060	1788.5	1788.5	1788.5	1788.5	1788.5	1788.5
Cluster-2.17016	5135.0	5135.0	5135.0	5135.0	5135.0	5135.0
Cluster-2.43587	4100.5	4100.5	4100.5	4100.5	4100.5	4100.5
Cluster-2.55454	2485.5	2485.5	2485.5	2485.5	2485.5	2485.5
Cluster-2.37800	4380.0	4380.0	4380.0	4380.0	4380.0	4380.0
Cluster-2.37737	2493.0	2493.0	2493.0	2493.0	2493.0	2493.0
Cluster-2.21557	2080.0	2080.0	2080.0	2080.0	2080.0	2080.0
Cluster-2.12399	2705.5	2705.5	2705.5	2705.5	2705.5	2705.5
Cluster-6128.9	2771.0	2771.0	2771.0	2771.0	2771.0	2771.0
Cluster-2.48443	1011.0	1011.0	1011.0	1011.0	1011.0	1011.0
Cluster-13047.0	1363.0	1363.0	1363.0	1363.0	1363.0	1363.0
Cluster-2.32935	1316.0	1316.0	1316.0	1316.0	1316.0	1316.0
Cluster-7093.1	1448.0	1448.0	1448.0	1448.0	1448.0	1448.0
Cluster-11844.1	2526.5	2526.5	2526.5	2526.5	2526.5	2526.5
Cluster-2.58309	4859.5	4859.5	4859.5	4859.5	4859.5	4859.5
Cluster-2.44907	2678.5	2678.5	2678.5	2678.5	2678.5	2678.5
Cluster-2.29331	3339.0	3339.0	3339.0	3339.0	3339.0	3339.0
Cluster-2.51379	3530.5	3530.5	3530.5	3530.5	3530.5	3530.5
Cluster-2.56576	1630.0	1630.0	1630.0	1630.0	1630.0	1630.0
Cluster-10404.0	933.5	933.5	933.5	933.5	933.5	933.5
Cluster-13406.0	1384.0	1384.0	1384.0	1384.0	1384.0	1384.0
Cluster-205.0	752.0	752.0	752.0	752.0	752.0	752.0
Cluster-7257.2	1645.0	1645.0	1645.0	1645.0	1645.0	1645.0
Cluster-2.5387	2726.5	2726.5	2726.5	2726.5	2726.5	2726.5
Cluster-2.40956	3123.5	3123.5	3123.5	3123.5	3123.5	3123.5
Cluster-2.49563	1211.5	1211.5	1211.5	1211.5	1211.5	1211.5
Cluster-2.41411	294.0	294.0	294.0	294.0	294.0	294.0
Cluster-2.38242	4625.0	4625.0	4625.0	4625.0	4625.0	4625.0
Cluster-8853.0	1381.0	1381.0	1381.0	1381.0	1381.0	1381.0
Cluster-2.14488	2499.0	2499.0	2499.0	2499.0	2499.0	2499.0
Cluster-2.32058	1673.0	1673.0	1673.0	1673.0	1673.0	1673.0
Cluster-11142.0	561.5	561.5	561.5	561.5	561.5	561.5
Cluster-6200.0	624.5	624.5	624.5	624.5	624.5	624.5
Cluster-12859.0	779.5	779.5	779.5	779.5	779.5	779.5
Cluster-2.2843	869.5	869.5	869.5	869.5	869.5	869.5
Cluster-2.59708	1009.0	1009.0	1009.0	1009.0	1009.0	1009.0
Cluster-12871.0	3972.5	3972.5	3972.5	3972.5	3972.5	3972.5
Cluster-2.63227	1889.0	1889.0	1889.0	1889.0	1889.0	1889.0
Cluster-2.52070	2175.5	2175.5	2175.5	2175.5	2175.5	2175.5
Cluster-2.18955	1699.5	1699.5	1699.5	1699.5	1699.5	1699.5
Cluster-2.61899	1620.0	1620.0	1620.0	1620.0	1620.0	1620.0
Cluster-2.49591	4498.0	4498.0	4498.0	4498.0	4498.0	4498.0
Cluster-2.14210	1219.5	1219.5	1219.5	1219.5	1219.5	1219.5
Cluster-2.58769	3278.5	3278.5	3278.5	3278.5	3278.5	3278.5
Cluster-11986.0	2190.5	2190.5	2190.5	2190.5	2190.5	2190.5
Cluster-2.56971	1194.0	1194.0	1194.0	1194.0	1194.0	1194.0
Cluster-7399.0	1823.0	1823.0	1823.0	1823.0	1823.0	1823.0
Cluster-3934.6	1295.0	1295.0	1295.0	1295.0	1295.0	1295.0
Cluster-5679.0	1180.0	1180.0	1180.0	1180.0	1180.0	1180.0
Cluster-3368.0	1639.5	1639.5	1639.5	1639.5	1639.5	1639.5
Cluster-8737.0	1848.5	1848.5	1848.5	1848.5	1848.5	1848.5
Cluster-2.11080	2354.0	2354.0	2354.0	2354.0	2354.0	2354.0
Cluster-2.11279	1492.0	1492.0	1492.0	1492.0	1492.0	1492.0
Cluster-2.37541	1672.0	1672.0	1672.0	1672.0	1672.0	1672.0
Cluster-2.50356	2069.5	2069.5	2069.5	2069.5	2069.5	2069.5
Cluster-2.17560	925.0	925.0	925.0	925.0	925.0	925.0
Cluster-6141.2	3439.0	3439.0	3439.0	3439.0	3439.0	3439.0
Cluster-12477.0	974.0	974.0	974.0	974.0	974.0	974.0
Cluster-2.61921	2380.5	2380.5	2380.5	2380.5	2380.5	2380.5
Cluster-2.57391	2340.0	2340.0	2340.0	2340.0	2340.0	2340.0
Cluster-2.63225	1922.5	1922.5	1922.5	1922.5	1922.5	1922.5
Cluster-2.46948	1051.5	1051.5	1051.5	1051.5	1051.5	1051.5
Cluster-2.30790	2291.5	2291.5	2291.5	2291.5	2291.5	2291.5
Cluster-2.36072	1131.0	1131.0	1131.0	1131.0	1131.0	1131.0
Cluster-2.9865	1921.0	1921.0	1921.0	1921.0	1921.0	1921.0
Cluster-5009.0	1236.0	1236.0	1236.0	1236.0	1236.0	1236.0
Cluster-2.38731	1689.0	1689.0	1689.0	1689.0	1689.0	1689.0
Cluster-2.5256	1727.5	1727.5	1727.5	1727.5	1727.5	1727.5
Cluster-2.54566	4989.0	4989.0	4989.0	4989.0	4989.0	4989.0
Cluster-2.12879	3448.5	3448.5	3448.5	3448.5	3448.5	3448.5
Cluster-12483.0	6598.5	6598.5	6598.5	6598.5	6598.5	6598.5
Cluster-2.6613	6319.0	6319.0	6319.0	6319.0	6319.0	6319.0
Cluster-2.60475	1925.0	1925.0	1925.0	1925.0	1925.0	1925.0
Cluster-2.33892	5561.0	5561.0	5561.0	5561.0	5561.0	5561.0
Cluster-2.30662	6123.5	6123.5	6123.5	6123.5	6123.5	6123.5
Cluster-9279.0	1359.0	1359.0	1359.0	1359.0	1359.0	1359.0
Cluster-2.57461	1633.5	1633.5	1633.5	1633.5	1633.5	1633.5
Cluster-2.22962	3256.0	3256.0	3256.0	3256.0	3256.0	3256.0
Cluster-2.51704	2502.5	2502.5	2502.5	2502.5	2502.5	2502.5
Cluster-2.59601	1662.0	1662.0	1662.0	1662.0	1662.0	1662.0
Cluster-2.59990	3519.5	3519.5	3519.5	3519.5	3519.5	3519.5
Cluster-2.25751	2879.5	2879.5	2879.5	2879.5	2879.5	2879.5
Cluster-2.40935	2007.5	2007.5	2007.5	2007.5	2007.5	2007.5
Cluster-2.56016	1925.5	1925.5	1925.5	1925.5	1925.5	1925.5
Cluster-2.4428	1666.5	1666.5	1666.5	1666.5	1666.5	1666.5
Cluster-2.63302	3602.0	3602.0	3602.0	3602.0	3602.0	3602.0
Cluster-4808.0	1869.5	1869.5	1869.5	1869.5	1869.5	1869.5
Cluster-7717.0	1338.5	1338.5	1338.5	1338.5	1338.5	1338.5
Cluster-2.4425	1988.5	1988.5	1988.5	1988.5	1988.5	1988.5
Cluster-5543.0	549.5	549.5	549.5	549.5	549.5	549.5
Cluster-2.50036	1323.5	1323.5	1323.5	1323.5	1323.5	1323.5
Cluster-7095.0	1207.0	1207.0	1207.0	1207.0	1207.0	1207.0
Cluster-820.0	1620.0	1620.0	1620.0	1620.0	1620.0	1620.0
Cluster-2.54747	1298.5	1298.5	1298.5	1298.5	1298.5	1298.5
Cluster-2.47851	1742.0	1742.0	1742.0	1742.0	1742.0	1742.0
Cluster-2.5579	3056.0	3056.0	3056.0	3056.0	3056.0	3056.0
Cluster-815.0	1160.0	1160.0	1160.0	1160.0	1160.0	1160.0
Cluster-5145.0	1115.5	1115.5	1115.5	1115.5	1115.5	1115.5
Cluster-2.44549	1407.0	1407.0	1407.0	1407.0	1407.0	1407.0
Cluster-2.40353	2037.5	2037.5	2037.5	2037.5	2037.5	2037.5
Cluster-2.17438	3307.5	3307.5	3307.5	3307.5	3307.5	3307.5
Cluster-2.24845	1110.0	1110.0	1110.0	1110.0	1110.0	1110.0
Cluster-2.28534	5892.5	5892.5	5892.5	5892.5	5892.5	5892.5
Cluster-2.1743	2911.0	2911.0	2911.0	2911.0	2911.0	2911.0
Cluster-2.31152	2892.0	2892.0	2892.0	2892.0	2892.0	2892.0
Cluster-5401.0	1488.5	1488.5	1488.5	1488.5	1488.5	1488.5
Cluster-2.60864	2013.5	2013.5	2013.5	2013.5	2013.5	2013.5
Cluster-2.2099	1764.5	1764.5	1764.5	1764.5	1764.5	1764.5
Cluster-2.12849	1236.0	1236.0	1236.0	1236.0	1236.0	1236.0
Cluster-2.40517	1611.0	1611.0	1611.0	1611.0	1611.0	1611.0
Cluster-2.61527	2644.0	2644.0	2644.0	2644.0	2644.0	2644.0
Cluster-2.32628	3764.5	3764.5	3764.5	3764.5	3764.5	3764.5
Cluster-2.38696	1742.0	1742.0	1742.0	1742.0	1742.0	1742.0
Cluster-2.28006	1580.5	1580.5	1580.5	1580.5	1580.5	1580.5
Cluster-2.41578	1383.0	1383.0	1383.0	1383.0	1383.0	1383.0
Cluster-2.17778	2128.5	2128.5	2128.5	2128.5	2128.5	2128.5
Cluster-2.48067	2010.0	2010.0	2010.0	2010.0	2010.0	2010.0
Cluster-2.44542	876.5	876.5	876.5	876.5	876.5	876.5
Cluster-2.39299	885.5	885.5	885.5	885.5	885.5	885.5
Cluster-2.22565	2704.0	2704.0	2704.0	2704.0	2704.0	2704.0
Cluster-2.60176	1934.0	1934.0	1934.0	1934.0	1934.0	1934.0
Cluster-2.15869	4895.0	4895.0	4895.0	4895.0	4895.0	4895.0
Cluster-2.41312	1944.0	1944.0	1944.0	1944.0	1944.0	1944.0
Cluster-2.37494	5861.5	5861.5	5861.5	5861.5	5861.5	5861.5
Cluster-2.24099	2134.5	2134.5	2134.5	2134.5	2134.5	2134.5
Cluster-10264.0	3036.0	3036.0	3036.0	3036.0	3036.0	3036.0
Cluster-2.60990	2020.0	2020.0	2020.0	2020.0	2020.0	2020.0
Cluster-2.58748	791.5	791.5	791.5	791.5	791.5	791.5
Cluster-9688.0	2126.5	2126.5	2126.5	2126.5	2126.5	2126.5
Cluster-2.2468	2282.5	2282.5	2282.5	2282.5	2282.5	2282.5
Cluster-2.6484	1452.0	1452.0	1452.0	1452.0	1452.0	1452.0
Cluster-2.48389	2684.5	2684.5	2684.5	2684.5	2684.5	2684.5
Cluster-9895.0	1340.0	1340.0	1340.0	1340.0	1340.0	1340.0
Cluster-2.44550	3302.5	3302.5	3302.5	3302.5	3302.5	3302.5
Cluster-2.31652	1172.0	1172.0	1172.0	1172.0	1172.0	1172.0
Cluster-2.49698	1005.5	1005.5	1005.5	1005.5	1005.5	1005.5
Cluster-7644.0	1328.5	1328.5	1328.5	1328.5	1328.5	1328.5
Cluster-2.53775	2148.0	2148.0	2148.0	2148.0	2148.0	2148.0
Cluster-11128.0	1652.0	1652.0	1652.0	1652.0	1652.0	1652.0
Cluster-2.44762	2255.0	2255.0	2255.0	2255.0	2255.0	2255.0
Cluster-2.7435	1386.5	1386.5	1386.5	1386.5	1386.5	1386.5
Cluster-2.8219	1146.5	1146.5	1146.5	1146.5	1146.5	1146.5
Cluster-3938.0	1514.0	1514.0	1514.0	1514.0	1514.0	1514.0
Cluster-2.15819	2240.0	2240.0	2240.0	2240.0	2240.0	2240.0
Cluster-2.61900	3863.0	3863.0	3863.0	3863.0	3863.0	3863.0
Cluster-7755.0	1208.0	1208.0	1208.0	1208.0	1208.0	1208.0
Cluster-2.8538	977.0	977.0	977.0	977.0	977.0	977.0
Cluster-2.43489	1486.5	1486.5	1486.5	1486.5	1486.5	1486.5
Cluster-6443.0	2350.5	2350.5	2350.5	2350.5	2350.5	2350.5
Cluster-2.30556	3203.0	3203.0	3203.0	3203.0	3203.0	3203.0
Cluster-2.39202	681.0	681.0	681.0	681.0	681.0	681.0
Cluster-2.48751	1027.5	1027.5	1027.5	1027.5	1027.5	1027.5
Cluster-2.48979	4501.0	4501.0	4501.0	4501.0	4501.0	4501.0
Cluster-8322.0	3085.0	3085.0	3085.0	3085.0	3085.0	3085.0
Cluster-7339.0	2292.0	2292.0	2292.0	2292.0	2292.0	2292.0
Cluster-5686.0	1445.5	1445.5	1445.5	1445.5	1445.5	1445.5
Cluster-2.40120	1180.0	1180.0	1180.0	1180.0	1180.0	1180.0
Cluster-7144.0	3711.0	3711.0	3711.0	3711.0	3711.0	3711.0
Cluster-3776.0	2509.5	2509.5	2509.5	2509.5	2509.5	2509.5
Cluster-2.51008	2238.5	2238.5	2238.5	2238.5	2238.5	2238.5
Cluster-2.4909	892.5	892.5	892.5	892.5	892.5	892.5
Cluster-2.51707	2186.5	2186.5	2186.5	2186.5	2186.5	2186.5
Cluster-10327.0	3041.0	3041.0	3041.0	3041.0	3041.0	3041.0
Cluster-2.3706	3083.0	3083.0	3083.0	3083.0	3083.0	3083.0
Cluster-2.20383	1350.5	1350.5	1350.5	1350.5	1350.5	1350.5
Cluster-2.37636	2456.5	2456.5	2456.5	2456.5	2456.5	2456.5
Cluster-2.50461	2589.0	2589.0	2589.0	2589.0	2589.0	2589.0
Cluster-2.56569	1767.5	1767.5	1767.5	1767.5	1767.5	1767.5
Cluster-2.2600	5043.0	5043.0	5043.0	5043.0	5043.0	5043.0
Cluster-2.3258	1483.0	1483.0	1483.0	1483.0	1483.0	1483.0
Cluster-2.5562	2504.0	2504.0	2504.0	2504.0	2504.0	2504.0
Cluster-7349.0	1815.0	1815.0	1815.0	1815.0	1815.0	1815.0
Cluster-2.44605	944.0	944.0	944.0	944.0	944.0	944.0
Cluster-10480.0	696.5	696.5	696.5	696.5	696.5	696.5
Cluster-6058.0	1838.5	1838.5	1838.5	1838.5	1838.5	1838.5
Cluster-2.2447	3049.5	3049.5	3049.5	3049.5	3049.5	3049.5
Cluster-2.2444	1909.0	1909.0	1909.0	1909.0	1909.0	1909.0
Cluster-2.25334	512.0	512.0	512.0	512.0	512.0	512.0
Cluster-2.10180	5901.0	5901.0	5901.0	5901.0	5901.0	5901.0
Cluster-10693.0	1111.5	1111.5	1111.5	1111.5	1111.5	1111.5
Cluster-2.9445	3575.5	3575.5	3575.5	3575.5	3575.5	3575.5
Cluster-2.42042	4671.5	4671.5	4671.5	4671.5	4671.5	4671.5
Cluster-4010.0	785.5	785.5	785.5	785.5	785.5	785.5
Cluster-2.52811	3796.0	3796.0	3796.0	3796.0	3796.0	3796.0
Cluster-2.15317	2863.0	2863.0	2863.0	2863.0	2863.0	2863.0
Cluster-2.36248	2000.5	2000.5	2000.5	2000.5	2000.5	2000.5
Cluster-2.48862	8643.0	8643.0	8643.0	8643.0	8643.0	8643.0
Cluster-7742.1	2883.0	2883.0	2883.0	2883.0	2883.0	2883.0
Cluster-1332.0	1702.5	1702.5	1702.5	1702.5	1702.5	1702.5
Cluster-2.50679	2005.0	2005.0	2005.0	2005.0	2005.0	2005.0
Cluster-2.1657	2118.0	2118.0	2118.0	2118.0	2118.0	2118.0
Cluster-2.62625	1147.5	1147.5	1147.5	1147.5	1147.5	1147.5
Cluster-913.0	747.5	747.5	747.5	747.5	747.5	747.5
Cluster-2.17768	3346.5	3346.5	3346.5	3346.5	3346.5	3346.5
Cluster-2.11540	2406.5	2406.5	2406.5	2406.5	2406.5	2406.5
Cluster-2.36879	1706.5	1706.5	1706.5	1706.5	1706.5	1706.5
Cluster-2.41020	3932.0	3932.0	3932.0	3932.0	3932.0	3932.0
Cluster-12122.0	1009.0	1009.0	1009.0	1009.0	1009.0	1009.0
Cluster-8849.0	1801.0	1801.0	1801.0	1801.0	1801.0	1801.0
Cluster-2.49487	1699.0	1699.0	1699.0	1699.0	1699.0	1699.0
Cluster-5232.0	1457.0	1457.0	1457.0	1457.0	1457.0	1457.0
Cluster-2950.0	1035.0	1035.0	1035.0	1035.0	1035.0	1035.0
Cluster-11848.0	2195.0	2195.0	2195.0	2195.0	2195.0	2195.0
Cluster-2.15515	2921.5	2921.5	2921.5	2921.5	2921.5	2921.5
Cluster-10376.1	1274.0	1274.0	1274.0	1274.0	1274.0	1274.0
Cluster-2.11640	1942.5	1942.5	1942.5	1942.5	1942.5	1942.5
Cluster-6848.0	1598.5	1598.5	1598.5	1598.5	1598.5	1598.5
Cluster-11115.2	2610.5	2610.5	2610.5	2610.5	2610.5	2610.5
Cluster-2.11641	401.0	401.0	401.0	401.0	401.0	401.0
Cluster-3980.0	3498.5	3498.5	3498.5	3498.5	3498.5	3498.5
Cluster-2022.0	2414.0	2414.0	2414.0	2414.0	2414.0	2414.0
Cluster-2.54910	1013.0	1013.0	1013.0	1013.0	1013.0	1013.0
Cluster-2.38796	1947.0	1947.0	1947.0	1947.0	1947.0	1947.0
Cluster-7192.1	1714.5	1714.5	1714.5	1714.5	1714.5	1714.5
Cluster-2.23009	4683.5	4683.5	4683.5	4683.5	4683.5	4683.5
Cluster-2.46986	1064.5	1064.5	1064.5	1064.5	1064.5	1064.5
Cluster-2.10147	3362.0	3362.0	3362.0	3362.0	3362.0	3362.0
Cluster-2.3735	880.0	880.0	880.0	880.0	880.0	880.0
Cluster-2.43843	1205.5	1205.5	1205.5	1205.5	1205.5	1205.5
Cluster-2.6069	1164.5	1164.5	1164.5	1164.5	1164.5	1164.5
Cluster-4234.0	4109.0	4109.0	4109.0	4109.0	4109.0	4109.0
Cluster-10322.0	920.0	920.0	920.0	920.0	920.0	920.0
Cluster-2.47325	1751.0	1751.0	1751.0	1751.0	1751.0	1751.0
Cluster-2.1856	1909.5	1909.5	1909.5	1909.5	1909.5	1909.5
Cluster-2.42453	3213.0	3213.0	3213.0	3213.0	3213.0	3213.0
Cluster-2781.0	990.0	990.0	990.0	990.0	990.0	990.0
Cluster-2.63099	1869.0	1869.0	1869.0	1869.0	1869.0	1869.0
Cluster-12022.0	1167.5	1167.5	1167.5	1167.5	1167.5	1167.5
Cluster-2.2069	2117.0	2117.0	2117.0	2117.0	2117.0	2117.0
Cluster-9078.0	1223.5	1223.5	1223.5	1223.5	1223.5	1223.5
Cluster-2.29954	3201.0	3201.0	3201.0	3201.0	3201.0	3201.0
Cluster-2.27307	895.0	895.0	895.0	895.0	895.0	895.0
Cluster-1077.0	2123.0	2123.0	2123.0	2123.0	2123.0	2123.0
Cluster-2.39677	1989.5	1989.5	1989.5	1989.5	1989.5	1989.5
Cluster-2.49434	2875.0	2875.0	2875.0	2875.0	2875.0	2875.0
Cluster-2.22222	1472.0	1472.0	1472.0	1472.0	1472.0	1472.0
Cluster-9683.1	1227.5	1227.5	1227.5	1227.5	1227.5	1227.5
Cluster-2.35812	3232.0	3232.0	3232.0	3232.0	3232.0	3232.0
Cluster-2.58382	1741.5	1741.5	1741.5	1741.5	1741.5	1741.5
Cluster-2.38642	1461.0	1461.0	1461.0	1461.0	1461.0	1461.0
Cluster-2.3593	3714.5	3714.5	3714.5	3714.5	3714.5	3714.5
Cluster-2.50293	1150.0	1150.0	1150.0	1150.0	1150.0	1150.0
Cluster-2.36274	4352.5	4352.5	4352.5	4352.5	4352.5	4352.5
Cluster-2.54639	1119.5	1119.5	1119.5	1119.5	1119.5	1119.5
Cluster-2.61421	1719.0	1719.0	1719.0	1719.0	1719.0	1719.0
Cluster-2.62251	2335.0	2335.0	2335.0	2335.0	2335.0	2335.0
Cluster-2.6633	981.0	981.0	981.0	981.0	981.0	981.0
Cluster-10509.0	1405.5	1405.5	1405.5	1405.5	1405.5	1405.5
Cluster-2.31990	2062.5	2062.5	2062.5	2062.5	2062.5	2062.5
Cluster-2.44777	1625.0	1625.0	1625.0	1625.0	1625.0	1625.0
Cluster-2.51444	695.5	695.5	695.5	695.5	695.5	695.5
Cluster-2.50956	2007.0	2007.0	2007.0	2007.0	2007.0	2007.0
Cluster-553.0	1001.0	1001.0	1001.0	1001.0	1001.0	1001.0
Cluster-7752.0	1485.5	1485.5	1485.5	1485.5	1485.5	1485.5
Cluster-3835.0	1125.0	1125.0	1125.0	1125.0	1125.0	1125.0
Cluster-11207.2	3563.0	3563.0	3563.0	3563.0	3563.0	3563.0
Cluster-2.59863	1981.5	1981.5	1981.5	1981.5	1981.5	1981.5
Cluster-2.59864	994.0	994.0	994.0	994.0	994.0	994.0
Cluster-2.5430	1301.0	1301.0	1301.0	1301.0	1301.0	1301.0
Cluster-2.2565	3827.0	3827.0	3827.0	3827.0	3827.0	3827.0
Cluster-2.2018	1261.0	1261.0	1261.0	1261.0	1261.0	1261.0
Cluster-2.6148	793.0	793.0	793.0	793.0	793.0	793.0
Cluster-2.33659	2960.0	2960.0	2960.0	2960.0	2960.0	2960.0
Cluster-2.22331	1909.5	1909.5	1909.5	1909.5	1909.5	1909.5
Cluster-2.27747	3026.5	3026.5	3026.5	3026.5	3026.5	3026.5
Cluster-2.30304	545.5	545.5	545.5	545.5	545.5	545.5
Cluster-8840.3	752.5	752.5	752.5	752.5	752.5	752.5
Cluster-2.23152	2623.5	2623.5	2623.5	2623.5	2623.5	2623.5
Cluster-2.59732	2482.5	2482.5	2482.5	2482.5	2482.5	2482.5
Cluster-12391.0	1880.0	1880.0	1880.0	1880.0	1880.0	1880.0
Cluster-2.60142	2966.5	2966.5	2966.5	2966.5	2966.5	2966.5
Cluster-2.17947	2576.0	2576.0	2576.0	2576.0	2576.0	2576.0
Cluster-5194.0	2395.5	2395.5	2395.5	2395.5	2395.5	2395.5
Cluster-12494.0	2385.5	2385.5	2385.5	2385.5	2385.5	2385.5
Cluster-2.13865	2659.5	2659.5	2659.5	2659.5	2659.5	2659.5
Cluster-2.35482	873.0	873.0	873.0	873.0	873.0	873.0
Cluster-2.50517	1427.5	1427.5	1427.5	1427.5	1427.5	1427.5
Cluster-2.56803	4239.0	4239.0	4239.0	4239.0	4239.0	4239.0
Cluster-12500.0	1785.0	1785.0	1785.0	1785.0	1785.0	1785.0
Cluster-2.48823	1939.5	1939.5	1939.5	1939.5	1939.5	1939.5
Cluster-12638.0	1566.0	1566.0	1566.0	1566.0	1566.0	1566.0
Cluster-2.50137	1846.5	1846.5	1846.5	1846.5	1846.5	1846.5
Cluster-2.54673	3245.0	3245.0	3245.0	3245.0	3245.0	3245.0
Cluster-2.56194	2115.5	2115.5	2115.5	2115.5	2115.5	2115.5
Cluster-2.58301	3079.5	3079.5	3079.5	3079.5	3079.5	3079.5
Cluster-2.56011	1158.5	1158.5	1158.5	1158.5	1158.5	1158.5
Cluster-2478.0	1612.0	1612.0	1612.0	1612.0	1612.0	1612.0
Cluster-2.55006	1588.5	1588.5	1588.5	1588.5	1588.5	1588.5
Cluster-2.59932	1457.5	1457.5	1457.5	1457.5	1457.5	1457.5
Cluster-13270.0	876.5	876.5	876.5	876.5	876.5	876.5
Cluster-2.41136	2258.0	2258.0	2258.0	2258.0	2258.0	2258.0
Cluster-13263.0	1628.0	1628.0	1628.0	1628.0	1628.0	1628.0
Cluster-2.38024	1884.5	1884.5	1884.5	1884.5	1884.5	1884.5
Cluster-9294.0	3592.0	3592.0	3592.0	3592.0	3592.0	3592.0
Cluster-8040.1	2143.0	2143.0	2143.0	2143.0	2143.0	2143.0
Cluster-4879.0	2110.5	2110.5	2110.5	2110.5	2110.5	2110.5
Cluster-2.37955	2919.5	2919.5	2919.5	2919.5	2919.5	2919.5
Cluster-2.47605	1381.0	1381.0	1381.0	1381.0	1381.0	1381.0
Cluster-2.13728	708.0	708.0	708.0	708.0	708.0	708.0
Cluster-9733.0	3907.0	3907.0	3907.0	3907.0	3907.0	3907.0
Cluster-6482.0	593.5	593.5	593.5	593.5	593.5	593.5
Cluster-2.140	1910.0	1910.0	1910.0	1910.0	1910.0	1910.0
Cluster-2.3006	1794.5	1794.5	1794.5	1794.5	1794.5	1794.5
Cluster-9461.0	1273.0	1273.0	1273.0	1273.0	1273.0	1273.0
Cluster-2.21098	1948.0	1948.0	1948.0	1948.0	1948.0	1948.0
Cluster-2.53673	3953.5	3953.5	3953.5	3953.5	3953.5	3953.5
Cluster-2.56579	1754.5	1754.5	1754.5	1754.5	1754.5	1754.5
Cluster-2.33508	4452.5	4452.5	4452.5	4452.5	4452.5	4452.5
Cluster-2.58547	1504.5	1504.5	1504.5	1504.5	1504.5	1504.5
Cluster-6215.1	1288.0	1288.0	1288.0	1288.0	1288.0	1288.0
Cluster-10303.0	679.5	679.5	679.5	679.5	679.5	679.5
